DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
831,19421010,    3,     ,
831,19421011,   23,     ,
831,19421012,    0,     ,
831,19421013,    0,     ,
831,19421014,    0,     ,
831,19421015,   60,     ,
831,19421016,    3,     ,
831,19421017,    0,     ,
831,19421018,   30,     ,
831,19421019,   73,     ,
831,19421020,   35,     ,
831,19421021,   62,     ,
831,19421022,  102,     ,
831,19421023,   57,     ,
831,19421024,   27,     ,
831,19421025,    1,     ,
831,19421026,    2,     ,
831,19421027,    6,     ,
831,19421028,   81,     ,
831,19421029,    3,     ,
831,19421030,   28,     ,
831,19421031,   67,     ,
831,19421101,    6,     ,
831,19421102,   33,     ,
831,19421103,   63,     ,
831,19421104,   37,     ,
831,19421105,    1,     ,
831,19421106,   64,     ,
831,19421107,   25,     ,
831,19421108,   49,     ,
831,19421109,    0,     ,
831,19421110,    0,     ,
831,19421111,    0,     ,
831,19421112,    0,     ,
831,19421113,    4,     ,
831,19421114,    0,     ,
831,19421115,    1,     ,
831,19421116,    0,     ,
831,19421117,    0,     ,
831,19421118,   11,     ,
831,19421119,   20,     ,
831,19421120,   30,     ,
831,19421121,   23,     ,
831,19421122,    0,     ,
831,19421123,    0,     ,
831,19421124,   49,     ,
831,19421125,   10,     ,
831,19421126,    3,     ,
831,19421127,    0,     ,
831,19421128,    7,     ,
831,19421129,    0,     ,
831,19421130,   52,     ,
831,19421201,    3,     ,
831,19421202,  143,     ,
831,19421203,   15,     ,
831,19421204,    0,     ,
831,19421205,    0,     ,
831,19421206,   75,     ,
831,19421207,    1,     ,
831,19421208,    1,     ,
831,19421209,    0,     ,
831,19421210,    0,     ,
831,19421211,    0,     ,
831,19421212,    4,     ,
831,19421213,   14,     ,
831,19421214,   33,     ,
831,19421215,    1,     ,
831,19421216,   25,     ,
831,19421217,   30,     ,
831,19421218,   30,     ,
831,19421219,    8,     ,
831,19421220,   36,     ,
831,19421221,    0,     ,
831,19421222,    1,     ,
831,19421223,   23,     ,
831,19421224,    0,     ,
831,19421225,    0,     ,
831,19421226,    0,     ,
831,19421227,    0,     ,
831,19421228,   43,     ,
831,19421229,   55,     ,
831,19421230,    0,     ,
831,19421231,    0,     ,
831,19430101,   48,     ,
831,19430102,  162,     ,
831,19430103,   45,     ,
831,19430104,   50,     ,
831,19430105,   31,     ,
831,19430106,   28,     ,
831,19430107,    7,     ,
831,19430108,    0,     ,
831,19430109,    0,     ,
831,19430110,    0,     ,
831,19430111,    0,     ,
831,19430112,    0,     ,
831,19430113,   47,     ,
831,19430114,  134,     ,
831,19430115,   41,     ,
831,19430116,    9,     ,
831,19430117,    0,     ,
831,19430118,    0,     ,
831,19430119,    0,     ,
831,19430120,    0,     ,
831,19430121,   18,     ,
831,19430122,   32,     ,
831,19430123,   34,     ,
831,19430124,    9,     ,
831,19430125,    0,     ,
831,19430126,   40,     ,
831,19430127,    0,     ,
831,19430128,   10,     ,
831,19430129,   50,     ,
831,19430130,   23,     ,
831,19430131,   28,     ,
831,19430201,   14,     ,
831,19430202,   23,     ,
831,19430203,    3,     ,
831,19430204,   40,     ,
831,19430205,    3,     ,
831,19430206,   35,     ,
831,19430207,  110,     ,
831,19430208,    4,     ,
831,19430209,    5,     ,
831,19430210,   33,     ,
831,19430211,   18,     ,
831,19430212,    1,     ,
831,19430213,    9,     ,
831,19430214,    9,     ,
831,19430215,    5,     ,
831,19430216,   99,     ,
831,19430217,    4,     ,
831,19430218,    0,     ,
831,19430219,    0,     ,
831,19430220,    0,     ,
831,19430221,    2,     ,
831,19430222,    1,     ,
831,19430223,    1,     ,
831,19430224,    1,     ,
831,19430225,    0,     ,
831,19430226,    0,     ,
831,19430227,    0,     ,
831,19430228,    0,     ,
831,19430301,    0,     ,
831,19430302,    0,     ,
831,19430303,    0,     ,
831,19430304,    0,     ,
831,19430305,    0,     ,
831,19430306,    0,     ,
831,19430307,   11,     ,
831,19430308,    0,     ,
831,19430309,    0,     ,
831,19430310,    0,     ,
831,19430311,    0,     ,
831,19430312,    0,     ,
831,19430313,    0,     ,
831,19430314,    0,     ,
831,19430315,    0,     ,
831,19430316,    0,     ,
831,19430317,    0,     ,
831,19430318,    0,     ,
831,19430319,    0,     ,
831,19430320,    0,     ,
831,19430321,   56,     ,
831,19430322,    0,     ,
831,19430323,    0,     ,
831,19430324,    0,     ,
831,19430325,    3,     ,
831,19430326,    0,     ,
831,19430327,   27,     ,
831,19430328,   10,     ,
831,19430329,    0,     ,
831,19430330,    4,     ,
831,19430331,   45,     ,
831,19430401,   59,     ,
831,19430402,    0,     ,
831,19430403,    0,     ,
831,19430404,    0,     ,
831,19430405,    0,     ,
831,19430406,    0,     ,
831,19430407,   17,     ,
831,19430408,   90,     ,
831,19430409,   31,     ,
831,19430410,    0,     ,
831,19430411,    0,     ,
831,19430412,    2,     ,
831,19430413,    0,     ,
831,19430414,    0,     ,
831,19430415,    0,     ,
831,19430416,    0,     ,
831,19430417,    0,     ,
831,19430418,    0,     ,
831,19430419,    0,     ,
831,19430420,   85,     ,
831,19430421,    0,     ,
831,19430422,    0,     ,
831,19430423,    0,     ,
831,19430424,    7,     ,
831,19430425,    0,     ,
831,19430426,   34,     ,
831,19430427,    0,     ,
831,19430428,   50,     ,
831,19430429,   31,     ,
831,19430430,    0,     ,
831,19430501,   28,     ,
831,19430502,   15,     ,
831,19430503,    0,     ,
831,19430504,    0,     ,
831,19430505,    0,     ,
831,19430506,    0,     ,
831,19430507,  113,     ,
831,19430508,    0,     ,
831,19430509,   22,     ,
831,19430510,   53,     ,
831,19430511,   42,     ,
831,19430512,    1,     ,
831,19430513,    0,     ,
831,19430514,    0,     ,
831,19430515,    0,     ,
831,19430516,    0,     ,
831,19430517,    0,     ,
831,19430518,    0,     ,
831,19430519,    0,     ,
831,19430520,    0,     ,
831,19430521,    0,     ,
831,19430522,    0,     ,
831,19430523,   21,     ,
831,19430524,    0,     ,
831,19430525,  100,     ,
831,19430526,   72,     ,
831,19430527,   31,     ,
831,19430528,    5,     ,
831,19430529,    0,     ,
831,19430530,    0,     ,
831,19430531,    1,     ,
831,19430601,   11,     ,
831,19430602,    8,     ,
831,19430603,   60,     ,
831,19430604,   90,     ,
831,19430605,   30,     ,
831,19430606,   32,     ,
831,19430607,  103,     ,
831,19430608,    1,     ,
831,19430609,   52,     ,
831,19430610,   11,     ,
831,19430611,    0,     ,
831,19430612,    1,     ,
831,19430613,    0,     ,
831,19430614,    0,     ,
831,19430615,   59,     ,
831,19430616,   23,     ,
831,19430617,    5,     ,
831,19430618,    6,     ,
831,19430619,   78,     ,
831,19430620,   20,     ,
831,19430621,   18,     ,
831,19430622,   61,     ,
831,19430623,    0,     ,
831,19430624,    0,     ,
831,19430625,    0,     ,
831,19430626,    0,     ,
831,19430627,    0,     ,
831,19430628,    0,     ,
831,19430629,    0,     ,
831,19430630,    0,     ,
831,19430701,    0,     ,
831,19430702,   32,     ,
831,19430703,    0,     ,
831,19430704,    0,     ,
831,19430705,    0,     ,
831,19430706,    0,     ,
831,19430707,   10,     ,
831,19430708,    0,     ,
831,19430709,    9,     ,
831,19430710,   60,     ,
831,19430711,   23,     ,
831,19430712,   40,     ,
831,19430713,   85,     ,
831,19430714,   20,     ,
831,19430715,    0,     ,
831,19430716,    0,     ,
831,19430717,    0,     ,
831,19430718,    0,     ,
831,19430719,    0,     ,
831,19430720,    0,     ,
831,19430721,   30,     ,
831,19430722,   28,     ,
831,19430723,    0,     ,
831,19430724,    0,     ,
831,19430725,    0,     ,
831,19430726,    0,     ,
831,19430727,    0,     ,
831,19430728,    0,     ,
831,19430729,    0,     ,
831,19430730,    0,     ,
831,19430731,    0,     ,
831,19430801,    0,     ,
831,19430802,    0,     ,
831,19430803,    0,     ,
831,19430804,    3,     ,
831,19430805,    0,     ,
831,19430806,   26,     ,
831,19430807,   42,     ,
831,19430808,   20,     ,
831,19430809,  105,     ,
831,19430810,    0,     ,
831,19430811,   20,     ,
831,19430812,    0,     ,
831,19430813,    0,     ,
831,19430814,  122,     ,
831,19430815,    1,     ,
831,19430816,    0,     ,
831,19430817,    0,     ,
831,19430818,    0,     ,
831,19430819,    0,     ,
831,19430820,    0,     ,
831,19430821,    0,     ,
831,19430822,  107,     ,
831,19430823,    3,     ,
831,19430824,    2,     ,
831,19430825,    0,     ,
831,19430826,   48,     ,
831,19430827,   67,     ,
831,19430828,   62,     ,
831,19430829,   18,     ,
831,19430830,   12,     ,
831,19430831,    8,     ,
831,19430901,    4,     ,
831,19430902,    0,     ,
831,19430903,  110,     ,
831,19430904,    0,     ,
831,19430905,    0,     ,
831,19430906,    0,     ,
831,19430907,    0,     ,
831,19430908,    0,     ,
831,19430909,   34,     ,
831,19430910,   50,     ,
831,19430911,    0,     ,
831,19430912,    0,     ,
831,19430913,    0,     ,
831,19430914,  197,     ,
831,19430915,   10,     ,
831,19430916,    0,     ,
831,19430917,    0,     ,
831,19430918,   56,     ,
831,19430919,    0,     ,
831,19430920,    0,     ,
831,19430921,   48,     ,
831,19430922,    0,     ,
831,19430923,    0,     ,
831,19430924,    0,     ,
831,19430925,    5,     ,
831,19430926,  100,     ,
831,19430927,   38,     ,
831,19430928,    0,     ,
831,19430929,  160,     ,
831,19430930,    7,     ,
831,19431001,    0,     ,
831,19431002,    0,     ,
831,19431003,   17,     ,
831,19431004,    0,     ,
831,19431005,    2,     ,
831,19431006,    0,     ,
831,19431007,    0,     ,
831,19431008,    0,     ,
831,19431009,    0,     ,
831,19431010,    0,     ,
831,19431011,    0,     ,
831,19431012,    0,     ,
831,19431013,    0,     ,
831,19431014,    0,     ,
831,19431015,    0,     ,
831,19431016,    0,     ,
831,19431017,    0,     ,
831,19431018,   32,     ,
831,19431019,    0,     ,
831,19431020,   20,     ,
831,19431021,   40,     ,
831,19431022,    7,     ,
831,19431023,   36,     ,
831,19431024,    8,     ,
831,19431025,   20,     ,
831,19431026,    5,     ,
831,19431027,    0,     ,
831,19431028,    0,     ,
831,19431029,    0,     ,
831,19431030,    0,     ,
831,19431031,    0,     ,
831,19431101,    0,     ,
831,19431102,    0,     ,
831,19431103,    0,     ,
831,19431104,    0,     ,
831,19431105,    0,     ,
831,19431106,    0,     ,
831,19431107,  215,     ,
831,19431108,   33,     ,
831,19431109,    0,     ,
831,19431110,   31,     ,
831,19431111,   32,     ,
831,19431112,   17,     ,
831,19431113,   32,     ,
831,19431114,   68,     ,
831,19431115,   32,     ,
831,19431116,   18,     ,
831,19431117,    7,     ,
831,19431118,    0,     ,
831,19431119,    0,     ,
831,19431120,    0,     ,
831,19431121,    0,     ,
831,19431122,    0,     ,
831,19431123,   30,     ,
831,19431124,  100,     ,
831,19431125,  153,     ,
831,19431126,   45,     ,
831,19431127,    0,     ,
831,19431128,   32,     ,
831,19431129,   94,     ,
831,19431130,   85,     ,
831,19431201,   75,     ,
831,19431202,    5,     ,
831,19431203,   25,     ,
831,19431204,    0,     ,
831,19431205,    0,     ,
831,19431206,    0,     ,
831,19431207,    0,     ,
831,19431208,   30,     ,
831,19431209,    7,     ,
831,19431210,    0,     ,
831,19431211,    0,     ,
831,19431212,    0,     ,
831,19431213,    0,     ,
831,19431214,    0,     ,
831,19431215,    8,     ,
831,19431216,    0,     ,
831,19431217,    0,     ,
831,19431218,    0,     ,
831,19431219,   92,     ,
831,19431220,   20,     ,
831,19431221,    0,     ,
831,19431222,   29,     ,
831,19431223,    0,     ,
831,19431224,    0,     ,
831,19431225,    0,     ,
831,19431226,    0,     ,
831,19431227,    0,     ,
831,19431228,    5,     ,
831,19431229,    0,     ,
831,19431230,    2,     ,
831,19431231,   13,     ,
831,19440101,   10,     ,
831,19440102,    2,     ,
831,19440103,   42,     ,
831,19440104,  176,     ,
831,19440105,    0,     ,
831,19440106,    0,     ,
831,19440107,    0,     ,
831,19440108,    0,     ,
831,19440109,   55,     ,
831,19440110,  150,     ,
831,19440111,    0,     ,
831,19440112,   25,     ,
831,19440113,    2,     ,
831,19440114,    0,     ,
831,19440115,    0,     ,
831,19440116,    0,     ,
831,19440117,    0,     ,
831,19440118,    2,     ,
831,19440119,    0,     ,
831,19440120,   14,     ,
831,19440121,    0,     ,
831,19440122,   16,     ,
831,19440123,   10,     ,
831,19440124,   38,     ,
831,19440125,   24,     ,
831,19440126,   32,     ,
831,19440127,   25,     ,
831,19440128,    9,     ,
831,19440129,    0,     ,
831,19440130,    0,     ,
831,19440131,    0,     ,
831,19440201,    0,     ,
831,19440202,   67,     ,
831,19440203,    3,     ,
831,19440204,    8,     ,
831,19440205,   82,     ,
831,19440206,    3,     ,
831,19440207,   86,     ,
831,19440208,   31,     ,
831,19440209,   70,     ,
831,19440210,  106,     ,
831,19440211,    2,     ,
831,19440212,    0,     ,
831,19440213,    0,     ,
831,19440214,    0,     ,
831,19440215,    0,     ,
831,19440216,    0,     ,
831,19440217,    0,     ,
831,19440218,    0,     ,
831,19440219,    4,     ,
831,19440220,    3,     ,
831,19440221,    0,     ,
831,19440222,    0,     ,
831,19440223,    0,     ,
831,19440224,    0,     ,
831,19440225,    0,     ,
831,19440226,    0,     ,
831,19440227,    0,     ,
831,19440228,    4,     ,
831,19440229,    0,     ,
831,19440301,    0,     ,
831,19440302,    0,     ,
831,19440303,    0,     ,
831,19440304,    9,     ,
831,19440305,   34,     ,
831,19440306,    1,     ,
831,19440307,    0,     ,
831,19440308,    0,     ,
831,19440309,    0,     ,
831,19440310,    0,     ,
831,19440311,    0,     ,
831,19440312,    0,     ,
831,19440313,   80,     ,
831,19440314,   65,     ,
831,19440315,    0,     ,
831,19440316,    1,     ,
831,19440317,    2,     ,
831,19440318,    0,     ,
831,19440319,    0,     ,
831,19440320,   37,     ,
831,19440321,   30,     ,
831,19440322,    0,     ,
831,19440323,    1,     ,
831,19440324,    0,     ,
831,19440325,    0,     ,
831,19440326,    0,     ,
831,19440327,    0,     ,
831,19440328,    0,     ,
831,19440329,    0,     ,
831,19440330,    0,     ,
831,19440331,    0,     ,
831,19440401,   23,     ,
831,19440402,    0,     ,
831,19440403,    0,     ,
831,19440404,   82,     ,
831,19440405,   11,     ,
831,19440406,   11,     ,
831,19440407,    0,     ,
831,19440408,    0,     ,
831,19440409,    3,     ,
831,19440410,    2,     ,
831,19440411,    0,     ,
831,19440412,    0,     ,
831,19440413,    0,     ,
831,19440414,   13,     ,
831,19440415,    4,     ,
831,19440416,   13,     ,
831,19440417,    0,     ,
831,19440418,    0,     ,
831,19440419,    0,     ,
831,19440420,    0,     ,
831,19440421,   18,     ,
831,19440422,    3,     ,
831,19440423,    0,     ,
831,19440424,    8,     ,
831,19440425,    5,     ,
831,19440426,    0,     ,
831,19440427,    0,     ,
831,19440428,    0,     ,
831,19440429,    0,     ,
831,19440430,    0,     ,
831,19440501,    0,     ,
831,19440502,    0,     ,
831,19440503,    6,     ,
831,19440504,    0,     ,
831,19440505,   14,     ,
831,19440506,   26,     ,
831,19440507,    3,     ,
831,19440508,    0,     ,
831,19440509,    0,     ,
831,19440510,    0,     ,
831,19440511,    0,     ,
831,19440512,    0,     ,
831,19440513,    0,     ,
831,19440514,    0,     ,
831,19440515,   68,     ,
831,19440516,    0,     ,
831,19440517,    3,     ,
831,19440518,    0,     ,
831,19440519,   36,     ,
831,19440520,    0,     ,
831,19440521,    4,     ,
831,19440522,    0,     ,
831,19440523,    0,     ,
831,19440524,    0,     ,
831,19440525,    0,     ,
831,19440526,    0,     ,
831,19440527,   35,     ,
831,19440528,    0,     ,
831,19440529,    0,     ,
831,19440530,    0,     ,
831,19440531,    0,     ,
831,19440601,   86,     ,
831,19440602,    4,     ,
831,19440603,    0,     ,
831,19440604,    0,     ,
831,19440605,    0,     ,
831,19440606,   86,     ,
831,19440607,   48,     ,
831,19440608,   56,     ,
831,19440609,   80,     ,
831,19440610,   31,     ,
831,19440611,    8,     ,
831,19440612,   10,     ,
831,19440613,    0,     ,
831,19440614,   18,     ,
831,19440615,   12,     ,
831,19440616,    0,     ,
831,19440617,   52,     ,
831,19440618,   32,     ,
831,19440619,   58,     ,
831,19440620,    0,     ,
831,19440621,    0,     ,
831,19440622,    0,     ,
831,19440623,    0,     ,
831,19440624,    0,     ,
831,19440625,    0,     ,
831,19440626,    0,     ,
831,19440627,   32,     ,
831,19440628,   20,     ,
831,19440629,    0,     ,
831,19440630,   32,     ,
831,19440701,   19,     ,
831,19440702,   31,     ,
831,19440703,    3,     ,
831,19440704,   12,     ,
831,19440705,   45,     ,
831,19440706,    0,     ,
831,19440707,    0,     ,
831,19440708,   30,     ,
831,19440709,   16,     ,
831,19440710,   14,     ,
831,19440711,   84,     ,
831,19440712,   34,     ,
831,19440713,   50,     ,
831,19440714,   42,     ,
831,19440715,    0,     ,
831,19440716,    0,     ,
831,19440717,    0,     ,
831,19440718,    0,     ,
831,19440719,    0,     ,
831,19440720,    0,     ,
831,19440721,    0,     ,
831,19440722,  164,     ,
831,19440723,   63,     ,
831,19440724,    1,     ,
831,19440725,    0,     ,
831,19440726,    0,     ,
831,19440727,   49,     ,
831,19440728,   10,     ,
831,19440729,   21,     ,
831,19440730,  108,     ,
831,19440731,   30,     ,
831,19440801,   32,     ,
831,19440802,    0,     ,
831,19440803,    0,     ,
831,19440804,    0,     ,
831,19440805,    0,     ,
831,19440806,    0,     ,
831,19440807,    0,     ,
831,19440808,    0,     ,
831,19440809,    0,     ,
831,19440810,    0,     ,
831,19440811,    0,     ,
831,19440812,    0,     ,
831,19440813,    0,     ,
831,19440814,    0,     ,
831,19440815,    0,     ,
831,19440816,    0,     ,
831,19440817,    0,     ,
831,19440818,    0,     ,
831,19440819,    0,     ,
831,19440820,  141,     ,
831,19440821,    0,     ,
831,19440822,    0,     ,
831,19440823,    0,     ,
831,19440824,    0,     ,
831,19440825,    0,     ,
831,19440826,    7,     ,
831,19440827,    0,     ,
831,19440828,   48,     ,
831,19440829,    0,     ,
831,19440830,    5,     ,
831,19440831,   52,     ,
831,19440901,    5,     ,
831,19440902,    0,     ,
831,19440903,   72,     ,
831,19440904,   52,     ,
831,19440905,   15,     ,
831,19440906,    0,     ,
